date,planned_yuan,emergency_yuan,total_yuan,emergency_kwh,soc_start_kwh,soc_end_kwh
2025-04-07,36872.880838296514,0.0,36872.880838296514,0.0,3096.522045336255,2895.790192892598
2025-04-08,37021.40985437362,842.4022963419447,37863.81215071556,137.17547200166445,2895.790192892598,2763.8603204129627
2025-04-09,36061.74647222379,23653.84318342071,59715.58965564451,3489.8604171728794,2763.8603204129627,2918.975244675351
2025-04-10,36766.671818570714,138.6042996855773,36905.27611825629,38.64395921833525,2918.975244675351,3185.507894177781
2025-04-11,13708.061411550318,0.0,13708.061411550318,0.0,3185.507894177781,2918.223208872838
2025-04-12,14345.349629643402,0.0,14345.349629643402,0.0,2918.223208872838,3509.4378146181984
2025-04-13,35313.32750029735,206.05247039982217,35519.37997069718,44.20429218125764,3509.4378146181984,2994.179492201832
2025-04-14,35243.14372854661,105.87651304083934,35349.02024158745,17.319894166667652,2994.179492201832,3115.198951111111
2025-04-15,35648.229074974195,0.0,35648.229074974195,0.0,3115.198951111111,3429.2918562962936
2025-04-16,35049.06469387172,5925.224119751648,40974.28881362337,884.0133023908342,3429.2918562962936,3089.8455046296303
2025-04-17,35220.04905884733,0.0,35220.04905884733,0.0,3089.8455046296303,3266.4530692363974
2025-04-18,13488.496286401945,0.0,13488.496286401945,0.0,3266.4530692363974,3646.7134718476327
2025-04-19,12852.20680144755,0.0,12852.20680144755,0.0,3646.7134718476327,3414.7396129629606
2025-04-20,34081.43851143514,0.0,34081.43851143514,0.0,3414.7396129629606,3228.441285075449
2025-04-21,34672.94087202723,0.0,34672.94087202723,0.0,3228.441285075449,3052.703521666662
2025-04-22,34256.570633492505,0.0,34256.570633492505,0.0,3052.703521666662,3201.0922716666655
2025-04-23,35052.1560394777,0.0,35052.1560394777,0.0,3201.0922716666655,3392.6349235185153
2025-04-24,33192.672879398335,0.0,33192.672879398335,0.0,3392.6349235185153,3097.0318345166684
2025-04-25,12455.843242853387,127.84489564723559,12583.688138500622,25.90312949999708,3097.0318345166684,2818.6914835185185
2025-04-26,12651.58872172869,1322.9796210862603,13974.568342814951,276.3596808333354,2818.6914835185185,2797.91571962963
2025-04-27,31697.9532560466,5731.758042642644,37429.711298689246,841.9877321234552,2797.91571962963,2958.3331714814817
2025-04-28,33454.81320230085,29250.539949322876,62705.35315162373,4329.698915588047,2958.3331714814817,3120.195620251851
2025-04-29,33139.82781368538,910.7399714991573,34050.56778518453,130.5533216025168,3120.195620251851,3347.344190925926
2025-04-30,34552.08601093327,0.0,34552.08601093327,0.0,3347.344190925926,3070.8686559558532
2025-05-01,32919.92763895288,10673.292205711638,43593.21984466452,1728.3666270999997,3070.8686559558532,2065.499481666662
2025-05-02,13309.398969182439,11962.297614680741,25271.69658386318,2043.1468201666657,2065.499481666662,2254.679783888889
2025-05-03,13594.087635048625,8556.044621227331,22150.132256275956,1505.2327673333336,2254.679783888889,2728.331198888889
2025-05-04,35402.46501392749,1226.4730904883866,36628.93810441587,261.3060556316817,2728.331198888889,2809.2559633333326
2025-05-05,36391.839423834856,1129.1683186406349,37521.00774247549,165.68688519833483,2809.2559633333326,2984.2357238714867
2025-05-06,35728.221009112895,170.87267136138206,35899.093680474274,57.031611308644756,2984.2357238714867,2678.5569778052127
2025-05-07,36347.97092550634,9911.118513431162,46259.0894389375,1508.1157436666658,2678.5569778052127,2990.921570370371
2025-05-08,39016.742845535045,243.2289326250005,39259.97177816005,35.999250000000075,2990.921570370371,4946.713453148148
2025-05-09,16895.441664404665,0.0,16895.441664404665,0.0,4946.713453148148,5525.983479147234
2025-05-10,16176.5225161887,0.0,16176.5225161887,0.0,5525.983479147234,5032.934490472219
2025-05-11,37431.40882838007,153.4140683333333,37584.8228967134,22.75666666666666,5032.934490472219,4227.924452222221
2025-05-12,37385.15430774849,0.0,37385.15430774849,0.0,4227.924452222221,3414.5547359030675
2025-05-13,37006.07176831851,0.0,37006.07176831851,0.0,3414.5547359030675,3679.726518703703
2025-05-14,38193.237375766184,0.0,38193.237375766184,0.0,3679.726518703703,3405.9899118518565
2025-05-15,36027.43101496961,310.9251700823976,36338.356185052005,67.40832346876876,3405.9899118518565,3092.4238301851847
2025-05-16,14369.647439592425,0.0,14369.647439592425,0.0,3092.4238301851847,2761.709299229632
2025-05-17,14648.449623871044,2567.3745332437957,17215.82415711484,372.78244844855635,2761.709299229632,3190.644567905807
2025-05-18,36031.97946758493,0.0,36031.97946758493,0.0,3190.644567905807,3108.870390614992
2025-05-19,36609.02985370163,451.90398166666745,37060.9338353683,67.00333333333344,3108.870390614992,3199.1077212962987
2025-05-20,35384.467396112785,4470.423541073541,39854.89093718633,682.5723466666725,3199.1077212962987,2679.362437962963
2025-05-21,36798.28833844673,0.0,36798.28833844673,0.0,2679.362437962963,3100.503886901855
2025-05-22,34087.005846601816,877.8155260193296,34964.82137262115,135.6475943333328,3100.503886901855,3442.245101735185
2025-05-23,14074.300038412763,0.0,14074.300038412763,0.0,3442.245101735185,3480.733750631484
2025-05-24,14648.51101456355,0.0,14648.51101456355,0.0,3480.733750631484,3799.0755179629627
2025-05-25,34146.65689074499,144.09186913350604,34290.748759878494,41.93486033333468,3799.0755179629627,3180.026668518518
2025-05-26,34364.23077384637,13174.838784763628,47539.06955861,1997.2790646587425,3180.026668518518,2892.37110403749
2025-05-27,35665.84477107481,0.0,35665.84477107481,0.0,2892.37110403749,3612.4208099931366
2025-05-28,35511.587017386366,0.0,35511.587017386366,0.0,3612.4208099931366,3340.5076195310194
2025-05-29,33926.1315178771,11244.628823368997,45170.760341246096,1741.7460622427895,3340.5076195310194,2926.52316037037
2025-05-30,14193.73425403692,1307.3395043460087,15501.073758382929,194.4823126666679,2926.52316037037,2896.853725370374
2025-05-31,14569.381606559255,0.0,14569.381606559255,0.0,2896.853725370374,3426.244491251109
2025-06-01,35822.87038452571,81275.90983147219,117098.7802159979,13804.515746648334,3426.244491251109,1524.8673520576137
2025-06-02,39506.78503035997,52393.78205919441,91900.56708955439,7954.338705131665,1524.8673520576137,1539.7569407407411
2025-06-03,40034.0102687225,44227.98779538469,84261.99806410719,6966.369967755152,1539.7569407407411,2727.7463977777793
2025-06-04,46158.82976795827,370.28704516666727,46529.116813124936,53.91391666666675,2727.7463977777793,2789.424603096185
2025-06-05,48041.594296252944,454.3540616666676,48495.94835791961,67.4816666666668,2789.424603096185,2885.8619185893917
2025-06-06,18825.771735333743,14058.222922781348,32883.99465811509,2076.460710171269,2885.8619185893917,2961.165770370376
2025-06-07,19318.601806781404,5226.877120462681,24545.478927244083,754.9170573535494,2961.165770370376,3149.302769718681
2025-06-08,58528.81572797755,0.0,58528.81572797755,0.0,3149.302769718681,6108.189467962961
2025-06-09,56732.85153089781,0.0,56732.85153089781,0.0,6108.189467962961,6047.235945470599
2025-06-10,55703.803359054065,0.0,55703.803359054065,0.0,6047.235945470599,5569.885326481485
2025-06-11,50521.80051366202,10071.51706115183,60593.317574813846,1613.5942996666663,5569.885326481485,3896.5052348148147
2025-06-12,51760.146047885755,0.0,51760.146047885755,0.0,3896.5052348148147,4368.389243925466
2025-06-13,20882.152442483817,0.0,20882.152442483817,0.0,4368.389243925466,3743.4345305555566
2025-06-14,21599.522180086064,0.0,21599.522180086064,0.0,3743.4345305555566,3644.446477777783
2025-06-15,50439.669421587736,0.0,50439.669421587736,0.0,3644.446477777783,4995.135570740742
2025-06-16,51812.84005075908,0.0,51812.84005075908,0.0,4995.135570740742,4564.013752777778
2025-06-17,49570.36171688297,8469.637223155833,58039.99894003881,1254.4488843333334,4564.013752777778,3235.550318148148
2025-06-18,52583.49893021739,0.0,52583.49893021739,0.0,3235.550318148148,4327.185642379972
2025-06-19,50876.08021698409,0.40448999999963214,50876.48470698409,0.05999999999994543,4327.185642379972,4464.538794444447
2025-06-20,19953.86763689055,0.0,19953.86763689055,0.0,4464.538794444447,3578.4309781481497
2025-06-21,20270.986948526894,0.0,20270.986948526894,0.0,3578.4309781481497,4143.826494074076
2025-06-22,47271.62922114474,0.0,47271.62922114474,0.0,4143.826494074076,4102.525640185189
2025-06-23,50076.946356664106,0.0,50076.946356664106,0.0,4102.525640185189,4107.06519266111
2025-06-24,47871.530170923885,28082.401399950242,75953.93157087412,4716.409297333331,4107.06519266111,3358.420417407407
2025-06-25,49684.897584042395,0.0,49684.897584042395,0.0,3358.420417407407,4117.487243703706
2025-06-26,48835.927462656444,0.0,48835.927462656444,0.0,4117.487243703706,4171.641325285783
2025-06-27,18832.498040323597,0.0,18832.498040323597,0.0,4171.641325285783,3609.868729814819
2025-06-28,18620.05640389626,0.0,18620.05640389626,0.0,3609.868729814819,3030.4574492592646
2025-06-29,46545.484991807265,15.525085049246124,46561.01007685651,3.1455951877714767,3030.4574492592646,3240.37566962963
2025-06-30,48456.36748569341,87.86003916666752,48544.22752486008,13.049166666666792,3240.37566962963,3859.6045522473732
2025-07-01,49843.45559768555,18367.62480897053,68211.08040665608,2952.3868052416606,3859.6045522473732,1884.745174074073
2025-07-02,50370.79347295403,4270.256758209667,54641.050231163696,697.1213011707831,1884.745174074073,2103.6826133333343
2025-07-03,49904.645250166934,33885.76548844552,83790.41073861245,5247.365425833324,2103.6826133333343,2998.3112125925936
2025-07-04,23213.85968013757,7593.636467799765,30807.496147937338,1625.8580295289757,2998.3112125925936,2648.862834629629
2025-07-05,23570.86526228929,8059.099474394089,31629.96473668338,1436.063005607571,2648.862834629629,2828.3049383333337
2025-07-06,49698.90693851658,34681.930947400455,84380.83788591703,5213.694186110156,2828.3049383333337,2765.007065618519
2025-07-07,49581.27902793884,470.03093775833565,50051.309965697175,69.64008333333368,2765.007065618519,3310.282217037037
2025-07-08,59773.910735849204,0.0,59773.910735849204,0.0,3310.282217037037,6564.415095555554
2025-07-09,56913.73408758969,0.0,56913.73408758969,0.0,6564.415095555554,6641.389450871055
2025-07-10,58350.779319383786,0.0,58350.779319383786,0.0,6641.389450871055,6478.053513674074
2025-07-11,29328.07768336796,0.0,29328.07768336796,0.0,6478.053513674074,6551.342926267064
2025-07-12,24908.285110909386,0.0,24908.285110909386,0.0,6551.342926267064,2992.770715370368
2025-07-13,53659.78519390079,500.8974652083328,54160.68265910912,74.40808333333325,2992.770715370368,3261.221676231483
2025-07-14,54368.20207488965,0.0,54368.20207488965,0.0,3261.221676231483,3900.356901111115
2025-07-15,54105.47942326899,0.0,54105.47942326899,0.0,3900.356901111115,5039.66647777778
2025-07-16,51060.7525456419,0.0,51060.7525456419,0.0,5039.66647777778,4460.711974369869
2025-07-17,51256.39024728782,0.0,51256.39024728782,0.0,4460.711974369869,3057.1192558010375
2025-07-18,25651.549521427816,0.0,25651.549521427816,0.0,3057.1192558010375,3451.3313358944374
2025-07-19,24900.684240211638,1128.153127206115,26028.837367417753,208.92725717549644,3451.3313358944374,3145.1213315670807
2025-07-20,52413.503918290706,0.0,52413.503918290706,0.0,3145.1213315670807,3665.604698148147
2025-07-21,53961.54007061933,0.0,53961.54007061933,0.0,3665.604698148147,4442.997676009262
2025-07-22,53423.18155979685,0.0,53423.18155979685,0.0,4442.997676009262,4055.370082962966
2025-07-23,52678.24497527721,0.0,52678.24497527721,0.0,4055.370082962966,4558.714510555554
2025-07-24,51825.69897622544,0.0,51825.69897622544,0.0,4558.714510555554,3487.0770530681334
2025-07-25,24913.090961637332,0.0,24913.090961637332,0.0,3487.0770530681334,3229.27819897805
2025-07-26,25293.515240214627,0.0,25293.515240214627,0.0,3229.27819897805,3441.4983949426596
2025-07-27,50886.13020447933,662.7421209226584,51548.872325401986,132.5043459999983,3441.4983949426596,3220.537420185187
2025-07-28,51869.766451245625,7096.713598781707,58966.480050027334,1117.949004833327,3220.537420185187,2711.990942777779
2025-07-29,54922.78541635284,0.0,54922.78541635284,0.0,2711.990942777779,4586.31525018519
2025-07-30,54579.44397722377,0.0,54579.44397722377,0.0,4586.31525018519,5475.097198703701
2025-07-31,52997.13464786335,614.1217572326459,53611.25640509599,95.13838266666369,5475.097198703701,3340.445425
2025-08-01,24932.19697680035,0.0,24932.19697680035,0.0,3340.445425,3521.5183325888875
2025-08-02,24618.78243232669,0.0,24618.78243232669,0.0,3521.5183325888875,3493.3393231481414
2025-08-03,50005.263882672196,1321.3181114363351,51326.58199410853,237.79521916666835,3493.3393231481414,2692.729045740746
2025-08-04,49883.46067735131,0.0,49883.46067735131,0.0,2692.729045740746,3677.945494978239
2025-08-05,48355.42229705627,0.0,48355.42229705627,0.0,3677.945494978239,3669.3522279148124
2025-08-06,46501.445572466604,4703.636902538372,51205.08247500498,706.8192986700051,3669.3522279148124,2692.975802596297
2025-08-07,46673.16720183571,0.0,46673.16720183571,0.0,2692.975802596297,3559.322015925924
2025-08-08,23475.926055453474,0.0,23475.926055453474,0.0,3559.322015925924,3179.5459668518524
2025-08-09,23533.281378414435,0.0,23533.281378414435,0.0,3179.5459668518524,2990.6083892729735
2025-08-10,46285.63099584603,0.0,46285.63099584603,0.0,2990.6083892729735,3467.07310414495
2025-08-11,46908.74933217462,313.5681989583333,47222.317531132954,46.477083333333326,3467.07310414495,3435.6592103703692
2025-08-12,46486.228166124216,3353.3133464164375,49839.54151254065,485.0671659833387,3435.6592103703692,3233.073930740741
2025-08-13,46256.825235050565,85.80316943333192,46342.6284044839,12.549433333333127,3233.073930740741,3687.856104575926
2025-08-14,45693.21495680188,1450.5025902804832,47143.717547082364,281.7393896666629,3687.856104575926,3084.7021199999995
2025-08-15,23753.683182184624,0.0,23753.683182184624,0.0,3084.7021199999995,2945.3734049885675
2025-08-16,23927.77680086192,0.0,23927.77680086192,0.0,2945.3734049885675,3028.002612293095
2025-08-17,46296.267156106594,86.33689933333305,46382.60405543993,12.800133333333292,3028.002612293095,3406.3820830726318
2025-08-18,45441.882115311266,0.0,45441.882115311266,0.0,3406.3820830726318,3440.6656190740805
2025-08-19,47196.390251658304,54.40863059166727,47250.79888224997,8.052783333333423,3440.6656190740805,3269.1186396296284
2025-08-20,45827.143117985186,23692.887735448414,69520.03085343359,3745.52922052167,3269.1186396296284,2874.98474074074
2025-08-21,46701.370063675815,0.0,46701.370063675815,0.0,2874.98474074074,3061.4436153703714
2025-08-22,23488.93234054999,4095.443190546852,27584.37553109684,589.6967088477425,3061.4436153703714,2813.223622405123
2025-08-23,24089.163003287336,0.0,24089.163003287336,0.0,2813.223622405123,2942.13204151349
2025-08-24,47485.63643988571,0.0,47485.63643988571,0.0,2942.13204151349,3498.767698703705
2025-08-25,47819.74770348969,4278.406725761051,52098.15442925074,614.1821679416645,3498.767698703705,2975.6626768518513
2025-08-26,47957.381487281826,0.0,47957.381487281826,0.0,2975.6626768518513,3830.4368348148137
2025-08-27,48190.451985663,0.0,48190.451985663,0.0,3830.4368348148137,3845.7437274074173
2025-08-28,46912.11633501157,11794.271197796668,58706.387532808236,1779.3118547604142,3845.7437274074173,2944.536688113423
2025-08-29,25219.145033895424,0.0,25219.145033895424,0.0,2944.536688113423,3572.7948746296343
2025-08-30,24271.52196211884,0.0,24271.52196211884,0.0,3572.7948746296343,2903.5274362986465
2025-08-31,48587.472039480315,28.33285838333149,48615.80489786364,4.098133333333067,2903.5274362986465,3815.234754201855
2025-09-01,49302.6195678127,0.0,49302.6195678127,0.0,3815.234754201855,7307.274247025924
2025-09-02,44839.5910351061,0.0,44839.5910351061,0.0,7307.274247025924,6841.660464444446
2025-09-03,45057.79379727122,0.0,45057.79379727122,0.0,6841.660464444446,6819.759560321633
2025-09-04,45009.45201912526,0.0,45009.45201912526,0.0,6819.759560321633,6984.661384629631
2025-09-05,21738.34080947959,0.0,21738.34080947959,0.0,6984.661384629631,6971.008775370368
2025-09-06,22429.472283167503,0.0,22429.472283167503,0.0,6971.008775370368,7753.566405707716
2025-09-07,42910.75958394088,0.0,42910.75958394088,0.0,7753.566405707716,7227.962125946296
2025-09-08,34495.09996125187,28362.61693482501,62857.71689607688,4226.018200000002,7227.962125946296,2821.094042592593
2025-09-09,38484.656846480284,6171.2705178044835,44655.92736428477,927.23204577,2821.094042592593,2856.440626481482
2025-09-10,39151.15145042698,21772.1041030578,60923.25555348478,3270.182072999995,2856.440626481482,3194.063977352538
2025-09-11,40360.37649831115,0.0,40360.37649831115,0.0,3194.063977352538,3317.4046930259274
2025-09-12,17433.47158371632,0.0,17433.47158371632,0.0,3317.4046930259274,3237.0974850814796
2025-09-13,17535.26826703745,522.1261174011664,18057.394384438616,91.51200649999996,3237.0974850814796,3063.9872324074054
2025-09-14,38912.157572261654,11307.000617830256,50219.15819009191,1667.9458395492918,3063.9872324074054,2655.7231085185194
2025-09-15,42194.244282271764,478.99979956295914,42673.244081834724,73.33892962962909,2655.7231085185194,3223.958802222222
2025-09-16,39690.48248919091,1947.07403479509,41637.556523986,354.4689859123313,3223.958802222222,2759.9025661111123
2025-09-17,42028.20940689226,0.0,42028.20940689226,0.0,2759.9025661111123,3113.9766355555544
2025-09-18,40234.65117423698,0.0,40234.65117423698,0.0,3113.9766355555544,2908.0439448148136
2025-09-19,18062.10542199677,968.5386822099849,19030.644104206756,138.8386872434038,2908.0439448148136,3197.4523945908213
2025-09-20,17767.3186153716,833.6129738173124,18600.931589188913,123.82356733333035,3197.4523945908213,3273.116494259256
2025-09-21,42578.675011297295,0.0,42578.675011297295,0.0,3273.116494259256,3353.288700263669
2025-09-22,43374.464211681465,921.79365822882,44296.25786991028,228.58585349382415,3353.288700263669,3030.2970279629635
2025-09-23,43176.74417567955,0.0,43176.74417567955,0.0,3030.2970279629635,3340.2977550754426
2025-09-24,42858.400708645204,0.0,42858.400708645204,0.0,3340.2977550754426,3475.7561343092584
2025-09-25,42425.1489274371,0.0,42425.1489274371,0.0,3475.7561343092584,3154.169613590246
2025-09-26,18643.233899324965,0.0,18643.233899324965,0.0,3154.169613590246,3164.2541318518533
2025-09-27,18553.761939007374,1581.2514554281634,20135.013394435537,336.0041463333327,3164.2541318518533,2805.364905185184
2025-09-28,43400.115324073595,0.0,43400.115324073595,0.0,2805.364905185184,3558.1548090111082
2025-09-29,44325.67176165252,0.13911480000022494,44325.81087645252,0.02970000000004802,3558.1548090111082,3223.423755185186
2025-09-30,44974.69648295795,0.0,44974.69648295795,0.0,3223.423755185186,3364.059410542
2025-10-01,45231.20254001788,0.0,45231.20254001788,0.0,3364.059410542,5225.083998346442
2025-10-02,43011.49172349402,0.0,43011.49172349402,0.0,5225.083998346442,5453.246246854143
2025-10-03,16818.860505410586,0.0,16818.860505410586,0.0,5453.246246854143,5179.89056438889
2025-10-04,18001.993562771386,0.0,18001.993562771386,0.0,5179.89056438889,5483.700733906073
2025-10-05,39988.68104479996,0.0,39988.68104479996,0.0,5483.700733906073,5079.180854721077
2025-10-06,40818.87658861294,0.0,40818.87658861294,0.0,5079.180854721077,4967.315730012962
2025-10-07,40624.131974446675,0.0,40624.131974446675,0.0,4967.315730012962,5150.29602132222
2025-10-08,37443.566670173845,1330.9160551828024,38774.48272535665,227.41525969833506,5150.29602132222,2980.9265146296307
2025-10-09,38069.75206810292,1653.5888418413886,39723.34090994431,251.82506633334128,2980.9265146296307,2936.9066435185196
2025-10-10,15858.310872341623,1487.6798912461297,17345.990763587753,296.3646848333272,2936.9066435185196,2713.575659074074
2025-10-11,16808.893495456683,0.0,16808.893495456683,0.0,2713.575659074074,3129.7184203814827
2025-10-12,39759.64691123125,0.0,39759.64691123125,0.0,3129.7184203814827,2833.3337103427766
2025-10-13,40991.02458711085,0.0,40991.02458711085,0.0,2833.3337103427766,3412.7069644444464
2025-10-14,40030.2208515212,403.9297692044397,40434.15062072564,69.59790695856375,3412.7069644444464,2994.8539130064046
2025-10-15,40784.24463699384,1704.509968964281,42488.75460595812,282.07674534786304,2994.8539130064046,3090.6769585185157
2025-10-16,41182.65942258359,8312.576707653345,49495.23613023693,1214.1262099465007,3090.6769585185157,3039.7426635550937
2025-10-17,17132.615725916658,0.0,17132.615725916658,0.0,3039.7426635550937,3114.79471510288
2025-10-18,17129.659414480135,0.0,17129.659414480135,0.0,3114.79471510288,3280.641078863183
2025-10-19,42746.1121075745,3943.569610080149,46689.681717654654,577.1126524116708,3280.641078863183,3094.611833148147
2025-10-20,44010.18904855338,2209.6425756750023,46219.83162422838,460.7325910000005,3094.611833148147,3004.6908194444454
2025-10-21,43497.408839993055,5542.942590567774,49040.351430560826,804.3094195000035,3004.6908194444454,3022.0768474074066
2025-10-22,44269.599844701195,2940.094163344361,47209.69400804555,610.192197923872,3022.0768474074066,2850.020299416663
2025-10-23,45474.53962920526,0.0,45474.53962920526,0.0,2850.020299416663,3278.623835000006
2025-10-24,17218.11631180913,1732.75276320572,18950.869075014853,320.549713219998,3278.623835000006,3020.1472118518536
2025-10-25,17474.67033839563,1187.307529365152,18661.977867760783,248.49875699999703,3020.1472118518536,3011.482249074075
2025-10-26,46152.63110695774,0.0,46152.63110695774,0.0,3011.482249074075,3632.3432328917643
2025-10-27,44569.0334589695,1009.2641307332395,45578.297589702735,146.40833139333517,3632.3432328917643,3122.496056481482
