date,interval,price_yuan_per_kwh,load_kwh,pv_kwh,actual_net_kwh,planned_purchase_kwh,final_purchase_kwh,charge_kwh,discharge_kwh,soc_before_kwh,soc_after_kwh,emergency_kwh,spill_kwh,battery_action
2025-03-20,5:30-5:40,0.4301,607.115,0.0,607.115,1452.7275833333333,1452.7275833333333,833.3333333333333,0.0,9225.92933715741,9975.92933715741,0.0,12.279250000000047,充电吃盈余
2025-03-20,5:40-5:50,0.3713,576.3066333333334,0.8765666666666667,575.4300666666667,1446.98986,1446.98986,833.3333333333333,0.0,9975.92933715741,10725.92933715741,0.0,38.226459999999975,充电吃盈余
2025-03-20,5:50-6:00,0.5708,671.4631166666666,0.0,671.4631166666666,691.298865,691.298865,19.835748333333413,0.0,10725.92933715741,10743.781510657409,0.0,0.0,充电吃盈余
2025-03-20,6:00-6:10,0.9099,827.015,0.0,827.015,0.0,20.71476195001742,0.0,806.3002380499826,10743.781510657409,9847.89235726854,0.0,0.0,放电补缺口
2025-03-20,6:10-6:20,0.9368,817.5199666666667,25.57003333333333,791.9499333333334,0.0,0.0,0.0,791.9499333333334,9847.89235726854,8967.947986898169,0.0,0.0,放电补缺口
2025-03-20,6:20-6:30,0.8758,776.8039833333333,66.84066666666666,709.9633166666667,0.0,0.0,0.0,709.9633166666667,8967.947986898169,8179.099857268539,0.0,0.0,放电补缺口
2025-03-20,6:30-6:40,0.8759,783.9583333333333,112.58749999999999,671.3708333333333,0.0,0.0,0.0,671.3708333333333,8179.099857268539,7433.132264675947,0.0,0.0,放电补缺口
2025-03-20,6:40-6:50,0.8601,787.8168000000001,158.77193333333332,629.0448666666667,0.0,0.0,0.0,629.0448666666667,7433.132264675947,6734.193523935206,0.0,0.0,放电补缺口
2025-03-20,6:50-7:00,0.8442,803.2455499999999,217.08963333333332,586.1559166666666,0.0,0.0,0.0,586.1559166666666,6734.193523935206,6082.909172083354,0.0,0.0,放电补缺口
2025-03-20,7:0-7:10,0.8334,813.3883333333333,282.20624999999995,531.1820833333334,0.0,0.0,0.0,531.1820833333334,6082.909172083354,5492.706857268539,0.0,0.0,放电补缺口
2025-03-20,7:10-7:20,0.8092,781.5626833333333,334.9871833333333,446.57550000000003,0.0,259.9544596345813,0.0,186.6210403654187,5492.706857268539,5285.350145751408,0.0,0.0,放电补缺口
2025-03-20,7:20-7:30,0.7972,785.5607666666666,384.31915000000004,401.2416166666666,44.778123055555454,445.256757289828,44.015140623161415,0.0,5285.350145751408,5324.963772312253,0.0,0.0,充电吃盈余
2025-03-20,7:30-7:40,0.7644,804.5333333333333,434.95625,369.5770833333333,352.61874236111106,385.2668293226909,15.689745989357618,0.0,5324.963772312253,5339.084543702676,0.0,0.0,充电吃盈余
2025-03-20,7:40-7:50,0.6899,763.026,482.33579999999995,280.6902,263.7439665277779,306.2756339008672,25.5854339008672,0.0,5339.084543702676,5362.111434213456,0.0,0.0,充电吃盈余
2025-03-20,7:50-8:00,0.86,864.5061333333333,529.9280666666666,334.5780666666667,0.0,0.0,0.0,334.5780666666667,5362.111434213456,4990.358026806049,0.0,0.0,放电补缺口
2025-03-20,8:00-8:10,1.1617,1067.5983333333334,579.4187499999999,488.1795833333334,0.0,0.0,0.0,488.1795833333334,4990.358026806049,4447.936267546789,0.0,0.0,放电补缺口
2025-03-20,8:10-8:20,1.1683,1109.6747666666665,626.8709166666666,482.8038499999999,0.0,0.0,0.0,482.8038499999999,4447.936267546789,3911.4875453245672,0.0,0.0,放电补缺口
2025-03-20,8:20-8:30,1.0956,1101.1000166666665,662.7286166666667,438.3713999999999,0.0,0.0,0.0,438.3713999999999,3911.4875453245672,3424.408211991234,0.0,0.0,放电补缺口
2025-03-20,8:30-8:40,1.0849,1114.545,703.3874999999999,411.15750000000014,0.0,0.0,0.0,411.15750000000014,3424.408211991234,2967.5665453245674,0.0,0.0,放电补缺口
2025-03-20,8:40-8:50,1.061,1108.2959999999998,775.6238166666667,332.6721833333331,0.0,0.0,0.0,332.6721833333331,2967.5665453245674,2597.9307860653084,0.0,0.0,放电补缺口
2025-03-20,8:50-9:00,1.043,1117.5889166666666,839.5837833333333,278.00513333333333,0.0,0.0,0.0,278.00513333333333,2597.9307860653084,2289.0361934727157,0.0,0.0,放电补缺口
2025-03-20,9:00-9:10,1.036,1126.3016666666667,863.4812499999999,262.8204166666668,0.0,0.0,0.0,262.8204166666668,2289.0361934727157,1997.0135082875304,0.0,0.0,放电补缺口
2025-03-20,9:10-9:20,1.0147,1082.3667333333333,861.0829666666666,221.28376666666668,0.0,0.0,0.0,221.28376666666668,1997.0135082875304,1751.1426564356784,0.0,0.0,放电补缺口
2025-03-20,9:20-9:30,0.9922,1072.7398666666666,922.2214999999999,150.51836666666668,0.0,0.0,0.0,150.51836666666668,1751.1426564356784,1583.9000268060488,0.0,0.0,放电补缺口
2025-03-20,9:30-9:40,0.97,1095.1416666666667,1017.95625,77.1854166666667,0.0,0.0,0.0,77.1854166666667,1583.9000268060488,1498.1384527319747,0.0,0.0,放电补缺口
2025-03-20,9:40-9:50,0.9422,1066.5605833333334,1030.4658333333332,36.094750000000204,0.0,0.0,0.0,36.094750000000204,1498.1384527319747,1458.0331749541967,0.0,0.0,放电补缺口
2025-03-20,9:50-10:00,0.9569,1074.321683333333,1033.0643333333333,41.25734999999986,0.0,0.0,0.0,41.25734999999986,1458.0331749541967,1412.191674954197,0.0,0.0,放电补缺口
2025-03-20,10:00-10:10,0.9977,1116.2383333333332,1071.03125,45.20708333333323,0.0,0.0,0.0,45.20708333333323,1412.191674954197,1361.9615823616045,0.0,0.0,放电补缺口
2025-03-20,10:10-10:20,0.9919,1096.3326,1112.54135,-16.20875000000001,0.0,0.0,16.20875000000001,0.0,1361.9615823616045,1376.5494573616045,0.0,0.0,充电吃盈余
2025-03-20,10:20-10:30,0.9588,1074.2128666666667,1129.0006666666666,-54.787799999999834,0.0,0.0,54.787799999999834,0.0,1376.5494573616045,1425.8584773616044,0.0,0.0,充电吃盈余
2025-03-20,10:30-10:40,0.9549,1078.935,1146.5124999999998,-67.57749999999987,0.0,0.0,67.57749999999987,0.0,1425.8584773616044,1486.6782273616043,0.0,0.0,充电吃盈余
2025-03-20,10:40-10:50,0.9839,1075.7058833333333,1211.41895,-135.7130666666667,0.0,0.0,135.7130666666667,0.0,1486.6782273616043,1608.8199873616043,0.0,0.0,充电吃盈余
2025-03-20,10:50-11:00,0.799,1058.7226666666666,1242.5592333333334,-183.83656666666684,0.0,0.0,183.83656666666684,0.0,1608.8199873616043,1774.2728973616045,0.0,0.0,充电吃盈余
2025-03-20,11:00-11:10,0.5025,1046.6499999999999,1210.5,-163.85000000000014,548.5886124999997,0.0,163.85000000000014,0.0,1774.2728973616045,1921.7378973616046,0.0,0.0,充电吃盈余
2025-03-20,11:10-11:20,0.4662,1060.3406,1170.2779833333334,-109.9373833333334,569.0550787499997,569.0550787499997,678.9924620833331,0.0,1921.7378973616046,2532.8311132366043,0.0,0.0,充电吃盈余
2025-03-20,11:20-11:30,0.5007,1065.6395499999999,1175.4807,-109.8411500000002,580.2188137499999,222.7774698683581,332.61861986835834,0.0,2532.8311132366043,2832.187871118127,0.0,0.0,充电吃盈余
2025-03-20,11:30-11:40,0.4827,1060.0166666666667,1219.59375,-159.57708333333335,591.3839499999998,591.3839499999998,750.9610333333331,0.0,2832.187871118127,3508.052801118127,0.0,0.0,充电吃盈余
2025-03-20,11:40-11:50,0.4785,1070.6712666666667,1250.9388833333333,-180.26761666666653,610.8762836111109,590.7727007656441,771.0403174323106,0.0,3508.052801118127,4201.989086807206,0.0,0.0,充电吃盈余
2025-03-20,11:50-12:00,0.4662,1063.2702666666667,1272.5053833333332,-209.2351166666665,605.2791219444443,556.7182336109852,765.9533502776517,0.0,4201.989086807206,4891.347102057092,0.0,0.0,充电吃盈余
2025-03-20,12:00-12:10,0.4432,1028.0533333333333,1303.0749999999998,-275.02166666666653,584.2094708333331,572.6334733656515,833.3333333333333,0.0,4891.347102057092,5641.347102057092,0.0,14.321806698984801,充电吃盈余
2025-03-20,12:10-12:20,0.4411,993.1352666666667,1347.1565833333334,-354.02131666666673,620.3740087499999,562.8627614779825,833.3333333333333,0.0,5641.347102057092,6391.347102057092,0.0,83.55074481131601,充电吃盈余
2025-03-20,12:20-12:30,0.4551,975.87165,1348.4284499999999,-372.55679999999984,671.2347573611106,575.455617334362,833.3333333333333,0.0,6391.347102057092,7141.347102057092,0.0,114.67908400102863,充电吃盈余
2025-03-20,12:30-12:40,0.4463,980.6099999999999,1284.89375,-304.28375000000005,720.9543681944444,586.7449605505057,833.3333333333333,0.0,7141.347102057092,7891.347102057092,0.0,57.69537721717245,充电吃盈余
2025-03-20,12:40-12:50,0.4113,1001.0465666666666,1200.876,-199.82943333333333,749.1032505555554,575.6796289491689,775.5090622825022,0.0,7891.347102057092,8589.305258111344,0.0,0.0,充电吃盈余
2025-03-20,12:50-13:00,0.5682,1028.0591333333332,1201.1573666666666,-173.09823333333338,239.58234652777855,239.58234652777855,412.68057986111194,0.0,8589.305258111344,8960.717779986346,0.0,0.0,充电吃盈余
2025-03-20,13:00-13:10,0.8279,1058.5633333333333,1254.3,-195.73666666666668,46.5057949999999,0.0,195.73666666666668,0.0,8960.717779986346,9136.880779986346,0.0,0.0,充电吃盈余
2025-03-20,13:10-13:20,0.8636,1085.1036,1223.1791666666666,-138.07556666666665,83.81648111111085,0.0,138.07556666666665,0.0,9136.880779986346,9261.148789986346,0.0,0.0,充电吃盈余
2025-03-20,13:20-13:30,0.8416,1059.80525,1150.1056333333331,-90.30038333333323,95.30414722222199,0.0,90.30038333333323,0.0,9261.148789986346,9342.419134986347,0.0,0.0,充电吃盈余
2025-03-20,13:30-13:40,0.8618,1006.55,1101.6687499999998,-95.11874999999986,93.6834108333336,0.0,95.11874999999986,0.0,9342.419134986347,9428.026009986346,0.0,0.0,充电吃盈余
2025-03-20,13:40-13:50,0.8623,1004.8308,1107.0299166666666,-102.19911666666667,95.85913736111141,0.0,102.19911666666667,0.0,9428.026009986346,9520.005214986346,0.0,0.0,充电吃盈余
2025-03-20,13:50-14:00,0.9026,1029.6302166666665,1134.42295,-104.79273333333344,0.0,0.0,104.79273333333344,0.0,9520.005214986346,9614.318674986345,0.0,0.0,充电吃盈余
2025-03-20,14:00-14:10,0.9754,1046.67,1133.3249999999998,-86.65499999999975,0.0,0.0,86.65499999999975,0.0,9614.318674986345,9692.308174986345,0.0,0.0,充电吃盈余
2025-03-20,14:10-14:20,1.0002,1047.24705,1075.6022833333332,-28.355233333333217,0.0,0.0,28.355233333333217,0.0,9692.308174986345,9717.827884986345,0.0,0.0,充电吃盈余
2025-03-20,14:20-14:30,0.9978,1052.4853333333333,1033.9314333333332,18.553900000000112,0.0,0.0,0.0,18.553900000000112,9717.827884986345,9697.212440541902,0.0,0.0,放电补缺口
2025-03-20,14:30-14:40,1.0271,1058.7983333333332,1019.28125,39.517083333333176,0.0,0.0,0.0,39.517083333333176,9697.212440541902,9653.304570171531,0.0,0.0,放电补缺口
2025-03-20,14:40-14:50,1.0906,1043.2368833333333,972.9436000000001,70.29328333333319,0.0,0.0,0.0,70.29328333333319,9653.304570171531,9575.200922023383,0.0,0.0,放电补缺口
2025-03-20,14:50-15:00,0.9376,1031.6857666666665,905.3272499999999,126.35851666666656,0.0,0.0,0.0,126.35851666666656,9575.200922023383,9434.80257017153,0.0,0.0,放电补缺口
2025-03-20,15:00-15:10,0.6694,1026.1066666666666,845.4624999999999,180.6441666666667,1244.7365520833332,883.9714004333784,703.3272337667117,0.0,9434.80257017153,10067.797080561571,0.0,0.0,充电吃盈余
2025-03-20,15:10-15:20,0.66,1006.5609833333333,809.2424166666666,197.3185666666667,1280.4421016666665,1075.9413679796955,813.5587993760317,0.0,10067.797080561571,10800.0,0.0,65.0640019369971,充电吃盈余
2025-03-20,15:20-15:30,0.7217,1009.1131499999999,760.3063833333333,248.8067666666666,671.8416337928638,300.21464366232976,0.0,0.0,10800.0,10800.0,0.0,51.40787699566317,充电吃盈余
2025-03-20,15:30-15:40,0.7308,1031.28,691.1374999999999,340.14250000000004,532.1160973611114,361.41860810584365,0.0,0.0,10800.0,10800.0,0.0,21.276108105843605,充电吃盈余
2025-03-20,15:40-15:50,0.7534,1032.5620166666665,629.7797499999999,402.7822666666666,580.7655933333332,422.4563699479019,0.0,0.0,10800.0,10800.0,0.0,19.67410328123532,充电吃盈余
2025-03-20,15:50-16:00,0.7823,1031.0229333333332,578.5704833333333,452.4524499999999,609.7092449999998,459.20141273075257,0.0,0.0,10800.0,10800.0,0.0,6.74896273075268,充电吃盈余
2025-03-20,16:00-16:10,0.8055,1033.3616666666667,526.0374999999999,507.32416666666677,629.1392083333332,492.5422873109552,0.0,14.781879355711567,10800.0,10783.575689604764,0.0,0.0,放电补缺口
2025-03-20,16:10-16:20,0.8271,1025.5623833333334,463.3008333333333,562.2615500000002,662.1817413888886,545.9909278562043,0.0,16.27062214379589,10783.575689604764,10765.497220556103,0.0,0.0,放电补缺口
2025-03-20,16:20-16:30,0.8519,1016.9598666666667,417.89265,599.0672166666667,704.8380469444444,609.7750491479927,10.707832481326022,0.0,10765.497220556103,10775.134269789296,0.0,0.0,充电吃盈余
2025-03-20,16:30-16:40,0.8791,1019.8249999999999,389.06874999999997,630.7562499999999,737.0518791666667,660.5916440270997,27.628589123004428,0.0,10775.134269789296,10800.0,0.0,2.206804904095396,充电吃盈余
2025-03-20,16:40-16:50,0.9024,1034.9158166666666,346.1802666666666,688.73555,760.103899722222,704.8673054828107,0.0,0.0,10800.0,10800.0,0.0,16.131755482810718,充电吃盈余
2025-03-20,16:50-17:00,0.9163,1031.6998333333331,288.97555,742.7242833333331,792.0186145833331,755.1327386631497,0.0,0.0,10800.0,10800.0,0.0,12.408455329816547,充电吃盈余
2025-03-20,17:00-17:10,0.9264,1017.0316666666665,229.61875,787.4129166666665,830.5968354166667,819.6907391065981,0.0,0.0,10800.0,10800.0,0.0,32.27782243993158,充电吃盈余
2025-03-20,17:10-17:20,0.9462,1023.8828166666667,180.65036666666666,843.2324500000001,891.9924088888886,882.0864399437963,0.0,0.0,10800.0,10800.0,0.0,38.85398994379625,充电吃盈余
2025-03-20,17:20-17:30,0.9742,1012.5022333333333,138.64704999999998,873.8551833333333,913.9474916666668,908.2868143577516,0.0,0.0,10800.0,10800.0,0.0,34.431631024418266,充电吃盈余
2025-03-20,17:30-17:40,0.9862,1004.28,99.55624999999999,904.72375,952.5808111111116,951.0857062038492,0.0,0.0,10800.0,10800.0,0.0,46.36195620384922,充电吃盈余
2025-03-20,17:40-17:50,0.976,1035.5736,62.48285,973.09075,1029.6889438888886,1032.1931090833007,0.0,0.0,10800.0,10800.0,0.0,59.10235908330071,充电吃盈余
2025-03-20,17:50-18:00,1.0742,899.02445,26.021266666666666,873.0031833333334,940.6201598611108,949.0289188711472,0.0,0.0,10800.0,10800.0,0.0,76.02573553781383,充电吃盈余
2025-03-20,18:00-18:10,1.2313,682.3533333333332,0.0,682.3533333333332,744.0942083333334,735.941808654616,0.0,0.0,10800.0,10800.0,0.0,53.58847532128277,充电吃盈余
2025-03-20,18:10-18:20,1.2561,697.9972833333333,0.0,697.9972833333333,706.5864349999999,709.2224253696197,0.0,0.0,10800.0,10800.0,0.0,11.225142036286456,充电吃盈余
2025-03-20,18:20-18:30,1.2447,740.2377833333333,0.9295666666666667,739.3082166666666,735.5786716666667,742.9254916007899,0.0,0.0,10800.0,10800.0,0.0,3.6172749341233157,充电吃盈余
2025-03-20,18:30-18:40,1.2545,709.2416666666666,0.0,709.2416666666666,735.1404791666666,742.041547373574,0.0,0.0,10800.0,10800.0,0.0,32.7998807069074,充电吃盈余
2025-03-20,18:40-18:50,1.2522,714.4228166666667,0.0,714.4228166666667,735.6292258333333,741.7739781260335,0.0,0.0,10800.0,10800.0,0.0,27.351161459366836,充电吃盈余
2025-03-20,18:50-19:00,1.2881,745.0410666666667,0.06673333333333333,744.9743333333333,179.5240512500003,228.5449801013906,0.0,516.4293532319427,10800.0,10226.189607520064,0.0,0.0,放电补缺口
2025-03-20,19:00-19:10,1.3466,763.2066666666666,0.0,763.2066666666666,0.0,0.0,0.0,763.2066666666666,10226.189607520064,9378.182200112657,0.0,0.0,放电补缺口
2025-03-20,19:10-19:20,1.3523,746.7180333333333,0.0,746.7180333333333,0.0,0.0,0.0,746.7180333333333,9378.182200112657,8548.495496408952,0.0,0.0,放电补缺口
2025-03-20,19:20-19:30,1.3445,714.2603,0.0048,714.2555,0.0,0.0,0.0,714.2555,8548.495496408952,7754.87827418673,0.0,0.0,放电补缺口
2025-03-20,19:30-19:40,1.3483,699.4633333333333,0.0,699.4633333333333,0.0,0.0,0.0,699.4633333333333,7754.87827418673,6977.696792705248,0.0,0.0,放电补缺口
2025-03-20,19:40-19:50,1.349,721.8114,0.0,721.8114,0.0,0.0,0.0,721.8114,6977.696792705248,6175.684126038582,0.0,0.0,放电补缺口
2025-03-20,19:50-20:00,1.3473,728.4913499999999,0.00034999999999999994,728.4909999999999,0.0,0.0,0.0,728.4909999999999,6175.684126038582,5366.249681594138,0.0,0.0,放电补缺口
2025-03-20,20:00-20:10,1.3482,726.3683333333333,0.0,726.3683333333333,0.0,0.0,0.0,726.3683333333333,5366.249681594138,4559.173755668212,0.0,0.0,放电补缺口
2025-03-20,20:10-20:20,1.3513,764.3365166666667,0.0,764.3365166666667,0.0,0.0,0.0,764.3365166666667,4559.173755668212,3709.910959371916,0.0,0.0,放电补缺口
2025-03-20,20:20-20:30,1.34,753.9438166666666,0.0,753.9438166666666,0.0,0.0,0.0,753.9438166666666,3709.910959371916,2872.195607520064,0.0,0.0,放电补缺口
2025-03-20,20:30-20:40,1.3489,702.5616666666666,0.0,702.5616666666666,0.0,0.0,0.0,702.5616666666666,2872.195607520064,2091.57153344599,0.0,0.0,放电补缺口
2025-03-20,20:40-20:50,1.3952,709.3744833333333,0.0,709.3744833333333,0.0,0.0,0.0,709.3744833333333,2091.57153344599,1303.3776630756197,0.0,0.0,放电补缺口
2025-03-20,20:50-21:00,1.2226,719.8359833333334,0.0,719.8359833333334,755.5942737500001,760.2829287380127,40.446945404679354,0.0,1303.3776630756197,1339.7799139398312,0.0,0.0,充电吃盈余
2025-03-20,21:00-21:10,0.9332,709.5416666666666,0.0,709.5416666666666,758.5042329166666,764.6860258522911,55.14435918562447,0.0,1339.7799139398312,1389.4098372068931,0.0,0.0,充电吃盈余
2025-03-20,21:10-21:20,0.9068,715.0446833333333,0.0,715.0446833333333,744.2870195833333,748.8601058103648,33.81542247703146,0.0,1389.4098372068931,1419.8437174362214,0.0,0.0,充电吃盈余
2025-03-20,21:20-21:30,0.9371,736.4505999999999,0.0,736.4505999999999,734.92857125,739.4831133003279,3.0325133003279916,0.0,1419.8437174362214,1422.5729794065167,0.0,0.0,充电吃盈余
2025-03-20,21:30-21:40,0.9371,758.9333333333334,0.0,758.9333333333334,746.2573745833333,749.6031341602012,0.0,9.3301991731322,1422.5729794065167,1412.2060914363697,0.0,0.0,放电补缺口
2025-03-20,21:40-21:50,0.9871,754.3754666666666,0.0,754.3754666666666,750.1133720833333,753.2691177328477,0.0,1.1063489338189356,1412.2060914363697,1410.9768148432374,0.0,0.0,放电补缺口
2025-03-20,21:50-22:00,0.7764,666.9375333333332,0.0,666.9375333333332,668.95549,672.2043089680666,5.266775634733335,0.0,1410.9768148432374,1415.7169129144975,0.0,0.0,充电吃盈余
2025-03-20,22:00-22:10,0.4209,553.1566666666666,0.0,553.1566666666666,557.2409583333334,560.4176512687299,7.260984602063218,0.0,1415.7169129144975,1422.2517990563545,0.0,0.0,充电吃盈余
2025-03-20,22:10-22:20,0.3859,538.9014666666667,0.0,538.9014666666667,1390.5028354166666,1390.5028354166666,833.3333333333333,0.0,1422.2517990563545,2172.2517990563547,0.0,18.268035416666635,充电吃盈余
2025-03-20,22:20-22:30,0.4368,553.3285,0.0,553.3285,577.4927933333333,577.4927933333333,24.164293333333376,0.0,2172.2517990563547,2193.9996630563546,0.0,0.0,充电吃盈余
2025-03-20,22:30-22:40,0.4198,542.64,0.0,542.64,570.575955,570.575955,27.935955000000035,0.0,2193.9996630563546,2219.1420225563547,0.0,0.0,充电吃盈余
2025-03-20,22:40-22:50,0.4186,524.0220999999999,0.0,524.0220999999999,574.9255320833332,574.9255320833332,50.903432083333314,0.0,2219.1420225563547,2264.955111431355,0.0,0.0,充电吃盈余
2025-03-20,22:50-23:00,0.4241,526.9695666666667,0.0,526.9695666666667,575.5427212499999,575.5427212499999,48.573154583333235,0.0,2264.955111431355,2308.670950556355,0.0,0.0,充电吃盈余
2025-03-20,23:00-23:10,0.4237,549.4,0.0,549.4,577.8474583333333,577.8474583333333,28.447458333333316,0.0,2308.670950556355,2334.273663056355,0.0,0.0,充电吃盈余
2025-03-20,23:10-23:20,0.4248,559.40135,0.0,559.40135,593.5279829166666,593.5279829166666,34.12663291666661,0.0,2334.273663056355,2364.987632681355,0.0,0.0,充电吃盈余
2025-03-20,23:20-23:30,0.424,543.6279333333333,0.0,543.6279333333333,588.1763395833334,588.1763395833334,44.548406250000085,0.0,2364.987632681355,2405.081198306355,0.0,0.0,充电吃盈余
