date,planned,emergency,total,emergency_kwh,soc_start,soc_end
2025-03-01,18558.101110422,0.0,18558.101110422,0.0,10800.0,10800.0
2025-03-02,46454.509033711234,17764.627364103515,64219.13639781475,2622.7020176000024,10800.0,10800.0
2025-03-03,46381.69676487105,14138.552627196246,60520.24939206729,2287.977807133328,10800.0,10800.0
2025-03-04,47716.242577566,0.0,47716.242577566,0.0,10800.0,10800.0
2025-03-05,48465.95095301453,0.0,48465.95095301453,0.0,10800.0,10800.0
2025-03-06,48512.97163690226,0.0,48512.97163690226,0.0,10800.0,10800.0
2025-03-07,18309.390378230004,0.0,18309.390378230004,0.0,10800.0,10800.0
2025-03-08,17638.724257280002,0.0,17638.724257280002,0.0,10800.0,10800.0
2025-03-09,45843.14626708276,0.0,45843.14626708276,0.0,10800.0,10800.0
2025-03-10,45082.432133517985,0.0,45082.432133517985,0.0,10800.0,10800.0
2025-03-11,44729.60029450584,0.0,44729.60029450584,0.0,10800.0,10800.0
2025-03-12,44472.796954432524,0.0,44472.796954432524,0.0,10800.0,10800.0
2025-03-13,43771.53228132818,5113.053173535964,48884.585454864144,804.1596841666731,10800.0,10800.0
2025-03-14,16775.222241436666,0.0,16775.222241436666,0.0,10800.0,10800.0
2025-03-15,16967.911541751666,0.0,16967.911541751666,0.0,10800.0,10800.0
2025-03-16,43505.56170744417,7.461180000000455,43513.02288744417,1.6400000000001,10800.0,10800.0
2025-03-17,43170.70791735959,0.0,43170.70791735959,0.0,10800.0,10800.0
2025-03-18,41942.249092833845,2047.043273990823,43989.292366824666,419.1632908333313,10800.0,10800.0
2025-03-19,42032.54264032352,0.0,42032.54264032352,0.0,10800.0,10800.0
2025-03-20,42050.44327458784,0.0,42050.44327458784,0.0,10800.0,10800.0
2025-03-21,16396.124570888333,0.0,16396.124570888333,0.0,10800.0,10800.0
2025-03-22,16846.66325755,0.0,16846.66325755,0.0,10800.0,10800.0
2025-03-23,41097.821208438705,251.6160650666593,41349.43727350536,36.06881666666561,10800.0,10800.0
2025-03-24,40736.534700972654,0.0,40736.534700972654,0.0,10800.0,10800.0
2025-03-25,40240.41838421642,0.0,40240.41838421642,0.0,10800.0,10796.51404351852
2025-03-26,40148.52517292156,0.0,40148.52517292156,0.0,10796.51404351852,10800.0
2025-03-27,40220.38511725636,0.0,40220.38511725636,0.0,10800.0,10800.0
2025-03-28,16023.587148558334,0.0,16023.587148558334,0.0,10800.0,10800.0
2025-03-29,15727.721386374998,0.0,15727.721386374998,0.0,10800.0,10800.0
2025-03-30,38880.63689052765,0.0,38880.63689052765,0.0,10800.0,10800.0
2025-03-31,38156.191966561295,720.1669577172917,38876.35892427859,103.23494233332735,10800.0,10800.0
2025-04-01,38650.29560306216,3423.7968359986553,42074.09243906081,492.9520153333317,10800.0,10800.0
2025-04-02,38223.6797724987,7809.745787970827,46033.42556046952,1567.3852208333321,10800.0,10800.0
2025-04-03,38596.81518733685,994.9895750387541,39591.8047623756,200.0161825000008,10800.0,10800.0
2025-04-04,15422.646293449998,0.0,15422.646293449998,0.0,10800.0,10800.0
2025-04-05,15570.962318218333,0.0,15570.962318218333,0.0,10800.0,10800.0
2025-04-06,38161.99229714426,0.0,38161.99229714426,0.0,10800.0,10800.0
2025-04-07,37649.11883118018,0.0,37649.11883118018,0.0,10800.0,10800.0
2025-04-08,38048.06776278908,513.4415774999832,38561.509340289056,104.15124999999671,10800.0,10800.0
2025-04-09,37740.82315487246,6887.207442878586,44628.03059775104,996.6587811666672,10800.0,10800.0
2025-04-10,37898.095188471474,0.0,37898.095188471474,0.0,10800.0,10800.0
2025-04-11,14990.463745184166,0.0,14990.463745184166,0.0,10800.0,10800.0
2025-04-12,15282.934211671665,0.0,15282.934211671665,0.0,10800.0,10800.0
2025-04-13,37176.42715126543,0.0,37176.42715126543,0.0,10800.0,10800.0
2025-04-14,36837.55149094167,17.38547388333102,36854.936964825,2.8440166666662883,10800.0,10800.0
2025-04-15,37243.55822105185,0.0,37243.55822105185,0.0,10800.0,10800.0
2025-04-16,37041.19318437642,0.0,37041.19318437642,0.0,10800.0,10800.0
2025-04-17,36962.9590600845,0.0,36962.9590600845,0.0,10800.0,10800.0
2025-04-18,14765.865745348336,0.0,14765.865745348336,0.0,10800.0,10800.0
2025-04-19,14358.632402079998,0.0,14358.632402079998,0.0,10800.0,10800.0
2025-04-20,36161.10806046098,0.0,36161.10806046098,0.0,10800.0,10800.0
2025-04-21,36398.849208912776,0.0,36398.849208912776,0.0,10800.0,10800.0
2025-04-22,35761.70833260314,0.0,35761.70833260314,0.0,10800.0,10800.0
2025-04-23,36143.64192426969,0.0,36143.64192426969,0.0,10800.0,10800.0
2025-04-24,35473.0087879708,0.0,35473.0087879708,0.0,10800.0,10800.0
2025-04-25,13715.149996790002,0.0,13715.149996790002,0.0,10800.0,10800.0
2025-04-26,13720.077719051664,0.0,13720.077719051664,0.0,10800.0,10800.0
2025-04-27,33701.17543404646,5166.66616111841,38867.84159516487,741.6897481666656,10800.0,10800.0
2025-04-28,34493.17962388543,21160.44671214632,55653.62633603175,3127.185184666665,10800.0,10800.0
2025-04-29,34582.0760602276,2593.4717881493048,37175.547848376904,371.7706118333292,10800.0,10800.0
2025-04-30,34508.14751752718,0.0,34508.14751752718,0.0,10800.0,10800.0
2025-05-01,34290.146069238515,9255.227401204656,43545.37347044317,1418.1049839999985,10800.0,10280.895054074072
2025-05-02,14008.297670004751,9797.889613908337,23806.18728391309,1593.9282,10280.895054074072,9954.610014074071
2025-05-03,14104.053959791923,7033.13094766333,21137.184907455252,1227.0138133333328,9954.610014074071,9814.851114629626
2025-05-04,35427.64821659155,7507.837462108313,42935.485678699864,1201.9473666666636,9814.851114629626,9539.289597407402
2025-05-05,35474.425755235425,8964.229691108332,44438.65544634376,1347.9962166666664,9539.289597407402,9254.630429074066
2025-05-06,34983.69324485983,8209.279052974993,43192.97229783482,1296.915466666666,9254.630429074066,8731.512435740731
2025-05-07,35370.62572810966,14745.04250320834,50115.668231318006,2213.792175000001,8731.512435740731,8467.843299814806
2025-05-08,38526.78649198432,243.2289326250005,38770.01542460932,35.999250000000075,8467.843299814806,8945.854922962957
2025-05-09,16475.215650114824,0.0,16475.215650114824,0.0,8945.854922962957,9916.638622777773
2025-05-10,16619.491806800455,0.0,16619.491806800455,0.0,9916.638622777773,10772.477914444436
2025-05-11,39060.71947068852,277.36103945833383,39338.08051014686,41.18071666666674,10772.477914444436,10800.0
2025-05-12,39171.671059071974,0.0,39171.671059071974,0.0,10800.0,10800.0
2025-05-13,39293.38735161592,0.0,39293.38735161592,0.0,10800.0,10800.0
2025-05-14,39417.247069600315,0.0,39417.247069600315,0.0,10800.0,10800.0
2025-05-15,38839.27844690562,0.0,38839.27844690562,0.0,10800.0,10800.0
2025-05-16,16075.433278640001,0.0,16075.433278640001,0.0,10800.0,10800.0
2025-05-17,16216.004214696664,0.0,16216.004214696664,0.0,10800.0,10800.0
2025-05-18,38341.02271335031,0.0,38341.02271335031,0.0,10800.0,10800.0
2025-05-19,37850.81346151259,451.90398166666745,38302.71744317926,67.00333333333344,10800.0,10800.0
2025-05-20,37557.340047857215,0.0,37557.340047857215,0.0,10800.0,10800.0
2025-05-21,37651.482089317964,0.0,37651.482089317964,0.0,10800.0,10800.0
2025-05-22,36915.00191808224,17.333365000000338,36932.33528308224,2.57000000000005,10800.0,10800.0
2025-05-23,15842.42649001,0.0,15842.42649001,0.0,10800.0,10800.0
2025-05-24,16385.644256386666,0.0,16385.644256386666,0.0,10800.0,10800.0
2025-05-25,37191.22729892546,0.0,37191.22729892546,0.0,10800.0,10800.0
2025-05-26,36787.92717054946,0.0,36787.92717054946,0.0,10800.0,10800.0
2025-05-27,37487.45178180195,0.0,37487.45178180195,0.0,10800.0,10800.0
2025-05-28,36908.09963137704,0.0,36908.09963137704,0.0,10800.0,10800.0
2025-05-29,36530.46033259969,119.77769558333367,36650.23802818302,17.817433333333383,10800.0,10800.0
2025-05-30,15773.809263669998,0.0,15773.809263669998,0.0,10800.0,10800.0
2025-05-31,15901.331270056668,0.0,15901.331270056668,0.0,10800.0,10800.0
2025-06-01,37858.092535982345,69011.35431675991,106869.44685274226,10634.652997333329,10800.0,9915.63615
2025-06-02,38527.669533501605,53655.98536095077,92183.65489445237,8176.2070089465,9915.63615,9026.386045000001
2025-06-03,39088.979422868455,41552.14929879087,80641.12872165933,6583.052334833339,9026.386045000001,8382.024975555558
2025-06-04,40824.67345522654,31599.024226943417,72423.69768216996,4815.3563975,8382.024975555558,7664.19989814815
2025-06-05,42798.64532201187,24031.67311007768,66830.31843208955,3831.2750880000026,7664.19989814815,6666.458535185187
2025-06-06,16533.55630389858,28423.51255721564,44957.06886111422,4671.214676833329,6666.458535185187,6017.140689074075
2025-06-07,17131.27543149568,16019.031638222747,33150.30706971843,2603.710424666667,6017.140689074075,5441.463646296298
2025-06-08,53879.658295414585,0.0,53879.658295414585,0.0,5441.463646296298,6890.2333233333375
2025-06-09,52911.2647312807,4.600883333332977,52915.865614614035,0.6833333333332803,6890.2333233333375,8067.8454072222285
2025-06-10,53172.583760220485,0.0,53172.583760220485,0.0,8067.8454072222285,9305.428281111119
2025-06-11,53830.06597577153,884.6104772460786,54714.676453017615,182.37139949999903,9305.428281111119,10539.185701851859
2025-06-12,55052.95085013977,0.0,55052.95085013977,0.0,10539.185701851859,10800.0
2025-06-13,24228.188651065997,0.0,24228.188651065997,0.0,10800.0,10800.0
2025-06-14,24328.871873369666,0.0,24328.871873369666,0.0,10800.0,10800.0
2025-06-15,54655.52607509037,0.0,54655.52607509037,0.0,10800.0,10800.0
2025-06-16,55046.746498893204,0.0,55046.746498893204,0.0,10800.0,10800.0
2025-06-17,54473.53821062631,188.41368916666775,54661.951899792984,27.948333333333494,10800.0,10800.0
2025-06-18,55425.513378530966,0.0,55425.513378530966,0.0,10800.0,10800.0
2025-06-19,54867.91756775421,230.03604245833333,55097.95361021254,34.14085,10800.0,10800.0
2025-06-20,23407.617787926545,0.0,23407.617787926545,0.0,10800.0,10800.0
2025-06-21,23261.598973131666,0.0,23261.598973131666,0.0,10800.0,10800.0
2025-06-22,53088.326175652015,0.0,53088.326175652015,0.0,10800.0,10800.0
2025-06-23,52753.296199170836,0.0,52753.296199170836,0.0,10800.0,10800.0
2025-06-24,51954.29549806918,7042.919460801071,58997.21495887025,1465.0883128333307,10800.0,10800.0
2025-06-25,51862.453828905884,0.0,51862.453828905884,0.0,10800.0,10800.0
2025-06-26,52460.36296661777,3.1726669499990594,52463.53563356777,0.4709666666665271,10800.0,10800.0
2025-06-27,21678.003030661665,0.0,21678.003030661665,0.0,10800.0,10800.0
2025-06-28,21594.430986211664,0.0,21594.430986211664,0.0,10800.0,10800.0
2025-06-29,51283.166982037845,0.0,51283.166982037845,0.0,10800.0,10800.0
2025-06-30,51765.77178906549,226.6692485000005,51992.44103756549,33.66230000000007,10800.0,10800.0
2025-07-01,52317.39155787543,10374.373756917172,62691.7653147926,1700.2700160000024,10800.0,10072.681065
2025-07-02,50653.28693026819,10866.522225157658,61519.80915542584,1674.3201326666654,10072.681065,9270.540867222224
2025-07-03,50267.922854859244,21382.429450148426,71650.35230500766,3577.457577558591,9270.540867222224,8594.168562407409
2025-07-04,20900.59643146831,22286.46767973974,43187.06411120805,4660.407990499999,8594.168562407409,7738.64369851852
2025-07-05,20915.83660277976,24950.36125035375,45866.19785313351,4743.7155925,7738.64369851852,7096.0544266666675
2025-07-06,48318.130336959584,37963.65552171464,86281.78585867422,5990.562071833329,7096.0544266666675,6238.954185370372
2025-07-07,47824.23139655189,13098.597054996997,60922.82845154889,2165.104062166666,6238.954185370372,5800.824535555559
2025-07-08,58683.267997932984,75.95946166666724,58759.22745959965,11.281666666666752,5800.824535555559,7675.820269259262
2025-07-09,58083.236782816886,0.0,58083.236782816886,0.0,7675.820269259262,9684.254960740745
2025-07-10,59091.311417215096,0.0,59091.311417215096,0.0,9684.254960740745,10800.0
2025-07-11,30089.073827478336,0.0,30089.073827478336,0.0,10800.0,10800.0
2025-07-12,29934.303254766666,0.0,29934.303254766666,0.0,10800.0,10800.0
2025-07-13,59083.51474350946,43.530652416665944,59127.04539592613,6.4753666666665595,10800.0,10800.0
2025-07-14,57896.471110798164,0.0,57896.471110798164,0.0,10800.0,10800.0
2025-07-15,57801.42214471298,0.0,57801.42214471298,0.0,10800.0,10800.0
2025-07-16,57044.65195793573,0.0,57044.65195793573,0.0,10800.0,10800.0
2025-07-17,56760.42605733954,0.0,56760.42605733954,0.0,10800.0,10800.0
2025-07-18,29428.63585457333,0.0,29428.63585457333,0.0,10800.0,10800.0
2025-07-19,29537.852143751665,0.0,29537.852143751665,0.0,10800.0,10800.0
2025-07-20,56447.194182159714,0.0,56447.194182159714,0.0,10800.0,10800.0
2025-07-21,57563.87945658947,0.0,57563.87945658947,0.0,10800.0,10800.0
2025-07-22,56933.4968202599,20.72857500000031,56954.2253952599,3.0750000000000455,10800.0,10800.0
2025-07-23,57514.46656262627,0.0,57514.46656262627,0.0,10800.0,10800.0
2025-07-24,57438.73854945497,0.0,57438.73854945497,0.0,10800.0,10800.0
2025-07-25,29115.89538263333,0.0,29115.89538263333,0.0,10800.0,10800.0
2025-07-26,29723.859861516667,0.0,29723.859861516667,0.0,10800.0,10800.0
2025-07-27,56548.51673333939,0.0,56548.51673333939,0.0,10800.0,10800.0
2025-07-28,55915.77025784732,0.0,55915.77025784732,0.0,10800.0,10800.0
2025-07-29,56576.54576473561,22.476998333332794,56599.02276306894,3.338333333333253,10800.0,10800.0
2025-07-30,56668.13305272421,0.0,56668.13305272421,0.0,10800.0,10800.0
2025-07-31,55980.43517511833,0.0,55980.43517511833,0.0,10800.0,10800.0
2025-08-01,27327.027258001664,0.0,27327.027258001664,0.0,10800.0,10800.0
2025-08-02,27316.845753138332,0.0,27316.845753138332,0.0,10800.0,10800.0
2025-08-03,54045.09481584726,388.50855312500175,54433.60336897226,57.64705000000026,10800.0,10800.0
2025-08-04,52947.184196325616,95.4711345833332,53042.65533090895,14.179583333333312,10800.0,10800.0
2025-08-05,50832.4744158745,0.0,50832.4744158745,0.0,10800.0,10800.0
2025-08-06,50188.590411431855,0.0,50188.590411431855,0.0,10800.0,10800.0
2025-08-07,49518.723499215674,0.0,49518.723499215674,0.0,10800.0,10800.0
2025-08-08,26425.352147521666,0.0,26425.352147521666,0.0,10800.0,10800.0
2025-08-09,25899.313127436664,0.0,25899.313127436664,0.0,10800.0,10800.0
2025-08-10,49180.76883742487,0.0,49180.76883742487,0.0,10800.0,10800.0
2025-08-11,49244.52126021043,298.04344620833297,49542.564706418765,44.23768333333328,10800.0,10800.0
2025-08-12,48198.32094932994,427.943735586156,48626.264684916096,65.0849264999982,10800.0,10800.0
2025-08-13,48745.41225804413,337.580258100001,49082.992516144135,49.937083333333476,10800.0,10800.0
2025-08-14,48721.06670694154,483.61804187500024,49204.684748816544,70.11625000000004,10800.0,10800.0
2025-08-15,25706.53978080333,0.0,25706.53978080333,0.0,10800.0,10800.0
2025-08-16,25849.798804943333,0.0,25849.798804943333,0.0,10800.0,10800.0
2025-08-17,49062.11615997037,275.73312758333356,49337.849287553705,40.947033333333366,10800.0,10800.0
2025-08-18,48895.71014277605,450.00545357500033,49345.71559635105,66.15425000000005,10800.0,10800.0
2025-08-19,49466.303757483576,131.7036108416657,49598.00736832524,19.50163333333319,10800.0,10800.0
2025-08-20,48894.695743842596,2618.317394299993,51513.01313814259,499.0626666666653,10800.0,10800.0
2025-08-21,49272.41130534895,0.0,49272.41130534895,0.0,10800.0,10800.0
2025-08-22,26064.586729161663,0.0,26064.586729161663,0.0,10800.0,10800.0
2025-08-23,26338.711678104995,0.0,26338.711678104995,0.0,10800.0,10800.0
2025-08-24,49605.134555777666,0.0,49605.134555777666,0.0,10800.0,10800.0
2025-08-25,49996.132765892035,102.32446041666697,50098.4572263087,15.17041666666671,10800.0,10800.0
2025-08-26,50189.97641963704,50.08000639999999,50240.05642603704,7.178899999999999,10800.0,10800.0
2025-08-27,50325.85154858048,0.0,50325.85154858048,0.0,10800.0,10800.0
2025-08-28,50134.60223581821,459.586555908331,50594.18879172654,68.20321666666632,10800.0,10800.0
2025-08-29,26838.437061203334,0.0,26838.437061203334,0.0,10800.0,10800.0
2025-08-30,26373.49890777,0.0,26373.49890777,0.0,10800.0,10800.0
2025-08-31,50162.74451468988,343.5832330666665,50506.32774775655,50.94543333333331,10800.0,10800.0
2025-09-01,49831.50782052814,0.0,49831.50782052814,0.0,10800.0,10800.0
2025-09-02,49354.63743805172,0.0,49354.63743805172,0.0,10800.0,10800.0
2025-09-03,49086.49705750265,0.0,49086.49705750265,0.0,10800.0,10800.0
2025-09-04,49395.35687582413,0.0,49395.35687582413,0.0,10800.0,10800.0
2025-09-05,25365.110362129995,0.0,25365.110362129995,0.0,10800.0,10800.0
2025-09-06,25835.580233079996,0.0,25835.580233079996,0.0,10800.0,10800.0
2025-09-07,48180.93773737451,0.0,48180.93773737451,0.0,10800.0,10800.0
2025-09-08,39300.782416820926,8583.547207823362,47884.32962464429,1246.321879080242,10800.0,10764.10847185185
2025-09-09,40256.19412920157,655.3426265386744,40911.53675574024,93.94246366666778,10764.10847185185,10800.0
2025-09-10,40600.5811633687,10752.792147881335,51353.373311250034,1647.5492140000001,10800.0,10800.0
2025-09-11,40816.49839495586,0.0,40816.49839495586,0.0,10800.0,10800.0
2025-09-12,18660.12855192167,0.0,18660.12855192167,0.0,10800.0,10800.0
2025-09-13,19008.66751688,0.0,19008.66751688,0.0,10800.0,10800.0
2025-09-14,40761.7579611437,0.0,40761.7579611437,0.0,10800.0,10800.0
2025-09-15,42050.23020305722,7.89360615000031,42058.123809207216,1.1717666666667128,10800.0,10800.0
2025-09-16,41609.89388986123,55.38174766666711,41665.2756375279,8.238266666666732,10800.0,10800.0
2025-09-17,42194.670285613756,0.0,42194.670285613756,0.0,10800.0,10800.0
2025-09-18,41835.796797329625,0.0,41835.796797329625,0.0,10800.0,10800.0
2025-09-19,19398.323145828334,0.0,19398.323145828334,0.0,10800.0,10800.0
2025-09-20,19291.29417838333,0.0,19291.29417838333,0.0,10800.0,10800.0
2025-09-21,43862.96622928518,0.0,43862.96622928518,0.0,10800.0,10800.0
2025-09-22,43607.56810036919,73.52183999999981,43681.089940369195,10.906666666666638,10800.0,10800.0
2025-09-23,44387.44052646648,42.996187500000005,44430.43671396648,6.375,10800.0,10800.0
2025-09-24,43986.59583917056,0.0,43986.59583917056,0.0,10800.0,10800.0
2025-09-25,44277.13634931896,103.4974316666667,44380.63378098563,15.37166666666667,10800.0,10800.0
2025-09-26,19892.199309141666,0.0,19892.199309141666,0.0,10800.0,10800.0
2025-09-27,19966.12704285333,0.0,19966.12704285333,0.0,10800.0,10800.0
2025-09-28,44617.90119215178,39.56136916666671,44657.46256131845,5.868333333333339,10800.0,10800.0
2025-09-29,45342.77302520648,95.08721153333423,45437.86023673981,17.550233333333495,10800.0,10800.0
2025-09-30,46270.28549491463,96.02799494166723,46366.31348985629,14.212683333333416,10800.0,10800.0
2025-10-01,46084.011797001294,0.0,46084.011797001294,0.0,10800.0,10800.0
2025-10-02,45753.573967877644,0.0,45753.573967877644,0.0,10800.0,10800.0
2025-10-03,19451.24332682667,0.0,19451.24332682667,0.0,10800.0,10800.0
2025-10-04,20407.4171312,0.0,20407.4171312,0.0,10800.0,10800.0
2025-10-05,44356.56034046765,0.0,44356.56034046765,0.0,10800.0,10800.0
2025-10-06,43699.09032017067,0.0,43699.09032017067,0.0,10800.0,10800.0
2025-10-07,43330.9428895445,0.0,43330.9428895445,0.0,10800.0,10800.0
2025-10-08,39697.68049035802,0.0,39697.68049035802,0.0,10800.0,10800.0
2025-10-09,40258.545386363454,0.0,40258.545386363454,0.0,10800.0,10800.0
2025-10-10,16919.606550264998,0.0,16919.606550264998,0.0,10800.0,10800.0
2025-10-11,17537.967230253333,0.0,17537.967230253333,0.0,10800.0,10800.0
2025-10-12,41147.90828346388,7.250832000000009,41155.15911546388,1.5480000000000018,10800.0,10800.0
2025-10-13,41965.370186507156,0.0,41965.370186507156,0.0,10800.0,10800.0
2025-10-14,41520.246912522154,0.0,41520.246912522154,0.0,10800.0,10800.0
2025-10-15,41846.0151686279,0.0,41846.0151686279,0.0,10800.0,10800.0
2025-10-16,42309.78444666068,5356.2809438225395,47666.065390483214,769.0831231666601,10800.0,10800.0
2025-10-17,17965.059043393332,0.0,17965.059043393332,0.0,10800.0,10800.0
2025-10-18,18037.785474568333,0.0,18037.785474568333,0.0,10800.0,10800.0
2025-10-19,43883.54188060671,1632.3229084775955,45515.864789084306,235.89901742798105,10800.0,10800.0
2025-10-20,44446.273702866914,232.05429220574553,44678.32799507266,46.568066166665766,10800.0,10800.0
2025-10-21,44898.81682675578,0.0,44898.81682675578,0.0,10800.0,10800.0
2025-10-22,44844.6363163867,3695.7576433583295,48540.39395974503,767.0069489999992,10800.0,10800.0
2025-10-23,45732.34548752083,0.0,45732.34548752083,0.0,10800.0,10800.0
2025-10-24,18250.73772534333,0.0,18250.73772534333,0.0,10800.0,10800.0
2025-10-25,18291.698447096667,0.0,18291.698447096667,0.0,10800.0,10800.0
2025-10-26,47033.104172407526,0.0,47033.104172407526,0.0,10800.0,10800.0
2025-10-27,46905.80555917992,77.11651726666643,46982.922076446586,16.463816666666617,10800.0,10800.0
2025-10-28,46682.206913121416,0.0,46682.206913121416,0.0,10800.0,10800.0
2025-10-29,46733.2697243203,0.0,46733.2697243203,0.0,10800.0,10800.0
2025-10-30,46646.23713567389,0.0,46646.23713567389,0.0,10800.0,10800.0
2025-10-31,19301.129877091662,0.0,19301.129877091662,0.0,10800.0,10800.0
2025-11-01,19281.161859466665,0.0,19281.161859466665,0.0,10800.0,10800.0
2025-11-02,48156.0026371246,628.8704714666568,48784.87310859126,90.14771666666525,10800.0,10800.0
2025-11-03,49219.41128547364,0.0,49219.41128547364,0.0,10800.0,10800.0
2025-11-04,49195.1580258119,80.55051379999954,49275.7085396119,17.1969499999999,10800.0,10800.0
2025-11-05,49737.85539336936,0.0,49737.85539336936,0.0,10800.0,10800.0
2025-11-06,49009.15491108778,1591.0253098169203,50600.1802209047,327.9867061666674,10800.0,10800.0
2025-11-07,19539.13339191,0.0,19539.13339191,0.0,10800.0,10800.0
2025-11-08,19293.989596501662,0.0,19293.989596501662,0.0,10800.0,10800.0
2025-11-09,50126.41448895274,0.0,50126.41448895274,0.0,10800.0,10800.0
2025-11-10,50048.574961031794,0.0,50048.574961031794,0.0,10800.0,10800.0
2025-11-11,50565.331611743735,0.0,50565.331611743735,0.0,10800.0,10800.0
2025-11-12,51342.79917030153,0.0,51342.79917030153,0.0,10800.0,10800.0
2025-11-13,51502.47384200886,35.25240213332894,51537.72624414219,5.053383333332704,10800.0,10800.0
2025-11-14,20223.240964988334,0.0,20223.240964988334,0.0,10800.0,10800.0
2025-11-15,19921.680893870314,0.0,19921.680893870314,0.0,10800.0,10800.0
2025-11-16,52351.1672953797,0.0,52351.1672953797,0.0,10800.0,10800.0
2025-11-17,53185.42576990982,0.0,53185.42576990982,0.0,10800.0,10800.0
2025-11-18,52670.57911070809,0.0,52670.57911070809,0.0,10800.0,10800.0
2025-11-19,52710.40738331273,6.301057500000476,52716.708440812734,1.3850000000001046,10800.0,10800.0
2025-11-20,53264.69333128078,0.0,53264.69333128078,0.0,10800.0,10800.0
2025-11-21,20310.861888431664,0.0,20310.861888431664,0.0,10800.0,10800.0
2025-11-22,20625.985673842173,0.0,20625.985673842173,0.0,10800.0,10800.0
2025-11-23,54138.70134524518,0.0,54138.70134524518,0.0,10800.0,10800.0
2025-11-24,53372.62612424204,88.2449986666665,53460.871122908706,18.83966666666663,10800.0,10800.0
2025-11-25,53725.68374060906,0.0,53725.68374060906,0.0,10800.0,10800.0
2025-11-26,54490.50270434425,154.53999266666654,54645.04269701092,32.99316666666664,10800.0,10800.0
2025-11-27,54718.14167851963,0.0,54718.14167851963,0.0,10800.0,10800.0
2025-11-28,21027.694694004727,0.0,21027.694694004727,0.0,10800.0,10800.0
2025-11-29,21491.012111614058,0.0,21491.012111614058,0.0,10800.0,10800.0
2025-11-30,55181.78908884,28.398311333333652,55210.18740017333,6.062833333333401,10800.0,10800.0
2025-12-01,55907.28807657333,19134.218922597618,75041.50699917095,3777.935165999993,10800.0,10800.0
2025-12-02,56369.03699663833,24438.00920392532,80807.04620056365,4759.1066176666645,10800.0,10800.0
2025-12-03,57246.74759254197,11999.696594589715,69246.44418713168,2365.43605933334,10800.0,10730.426985
2025-12-04,57479.307643077256,16240.537773720838,73719.8454167981,3323.7850125000014,10730.426985,10800.0
2025-12-05,23698.086237098345,5998.094243371721,29696.180480470066,1132.8076709999955,10800.0,10665.878446296298
2025-12-06,23709.037551758043,15719.318746151315,39428.356297909355,2665.726466499997,10665.878446296298,10734.121486296297
2025-12-07,59022.11299472429,6154.714959002435,65176.82795372672,1259.7013461666702,10734.121486296297,10800.0
2025-12-08,64228.06519930878,0.0,64228.06519930878,0.0,10800.0,10800.0
2025-12-09,64695.05880360334,0.0,64695.05880360334,0.0,10800.0,10800.0
2025-12-10,63874.39143515,0.0,63874.39143515,0.0,10800.0,10800.0
2025-12-11,64882.956297895,0.0,64882.956297895,0.0,10800.0,10800.0
